Generation	Ne_genomatric
1	877.16826709228
2	877.16826709228
3	877.16826709228
4	877.16826709228
5	844.609678670289
6	802.745013567072
7	748.469934691769
8	716.291232738802
9	577.264182475349
10	419.759735758001
11	286.655210906509
12	213.071264342531
13	162.044646891528
14	133.782212335512
15	124.850620319387
16	119.850475533174
17	115.87239180789
18	114.756982623471
19	113.609991142111
20	113.544119272934
21	114.038045652014
22	115.89733139575
23	117.298956295574
24	118.515067801708
25	121.167596231247
26	124.713606664936
27	132.470944185882
28	142.54351583196
29	157.669425581745
30	184.107143817055
31	224.897756903376
32	268.723363555929
33	328.883814424814
34	418.694063972263
35	520.724321336756
36	626.473708135143
37	729.593902541536
38	820.025848694587
39	878.135065287421
40	923.448124407766
41	968.514452266179
42	993.08781230485
43	1018.79288330814
44	1034.25605508234
45	1049.44265493008
46	1056.11738345459
47	1067.99282013614
48	1075.52589923951
49	1078.55596089005
50	1081.31949594221
51	1096.42417380738
52	1109.81017929205
53	1118.26793323151
54	1129.04570588682
55	1137.98917521548
56	1143.96866054478
57	1150.41899756033
58	1149.84947398657
59	1148.74170731338
60	1150.30691226766
61	1157.81632796545
62	1162.51518543564
63	1169.22758080165
64	1172.33119349552
65	1172.32511629976
66	1169.1197754951
67	1168.89094053741
68	1170.84132806641
69	1164.89400419965
70	1157.46103778914
71	1149.91454494746
72	1142.7501901872
73	1137.11861982635
74	1131.4938080713
75	1130.14767712725
76	1129.90883249147
77	1129.33578222265
78	1125.73193636836
79	1115.24230338612
80	1107.27621363646
81	1105.36678856832
82	1097.71105707227
83	1083.90325826101
84	1070.03554045119
85	1057.65424573085
86	1050.7966153188
87	1047.8798263182
88	1040.14803939695
89	1036.31390417919
90	1028.53967528919
91	1024.55663973442
92	1020.75737216191
93	1014.30348027141
94	1007.29957826929
95	998.328003862784
96	986.885288771038
97	974.989840860087
98	963.945650087188
99	949.934676359163
100	935.358353554581
101	918.185045347919
102	902.886362020188
103	891.781752404526
104	887.802315156023
105	883.033852558882
106	875.437906162697
107	863.526437201304
108	856.337738745487
109	850.530487919467
110	845.110948156924
111	839.87675374677
112	829.137670718384
113	815.602646985691
114	804.437589460654
115	793.306466095521
116	779.981179310196
117	771.258947336298
118	759.895203828192
119	752.556207958642
120	750.196335106734
121	747.487720445212
122	744.087324058507
123	741.251626375953
124	736.53871102514
125	733.496392615348
126	729.21846516795
127	723.579434923453
128	719.424764348848
129	717.09542967135
130	715.738391613688
131	712.979237946018
132	713.667281983569
133	714.669624302412
134	711.884880552944
135	709.856379213238
136	716.056283461832
137	712.933624063959
138	710.363467539289
139	704.925338863832
140	702.471987166756
141	698.520192604394
142	696.979461994858
143	695.350042347214
144	694.804797970156
145	695.42257305189
146	697.408283358693
147	697.641859475002
148	699.5011554628
149	700.132207390364
150	702.092200330468
151	704.130046046868
152	706.055550564172
153	705.187383292329
154	704.812177014841
155	705.435688637581
156	704.026082540937
157	699.980925503957
158	698.370880415724
159	698.325271602801
160	700.380318365527
161	702.371759814475
162	701.183172170194
163	701.218356385231
164	701.351820355392
165	703.723809630383
166	706.820387324292
167	709.590494610023
168	716.467459492024
169	722.032375314281
170	727.040489365553
171	732.661019928097
172	737.905848741661
173	745.781834767066
174	752.330396198403
175	761.815632850657
176	772.313562060178
177	783.698862310692
178	801.567276691195
179	817.783230188899
180	832.290584293719
181	843.388137485123
182	851.573593116015
183	858.145186968738
184	865.659103428648
185	873.624381447858
186	881.220633956211
187	892.383022701439
188	905.892998394955
189	920.27036834208
190	936.478409377513
191	953.980156874698
192	964.778020971134
193	978.353596364035
194	997.356286884466
195	1020.69885058675
196	1041.93872332941
197	1068.53029010011
198	1086.24666680019
199	1114.38159302208
200	1143.56873806287
201	1164.64112593443
202	1195.01650936235
203	1218.36537412299
204	1251.38129785905
205	1278.27523240727
206	1299.77237454882
207	1324.03133264876
208	1350.70867138432
209	1389.12488012141
210	1419.11301767435
211	1442.94443694999
212	1464.46529762384
213	1494.21650519835
214	1525.12356292279
215	1558.07466618707
216	1591.26546902173
217	1633.81864262728
218	1681.02081098666
219	1725.17770363965
220	1769.03296725994
221	1809.4531708745
222	1868.7127744685
223	1914.88719260735
224	1973.56759864293
225	2024.55097538904
226	2073.84050466392
227	2123.38605176144
228	2185.4168795204
229	2248.73149641172
230	2310.46927708998
231	2377.99367326471
232	2448.36345848068
233	2522.11016518388
234	2585.36038769283
235	2639.29615995553
236	2700.82217985326
237	2769.14811504089
238	2838.04523270905
239	2895.01708470552
240	2956.26914740926
241	3018.26060873666
242	3093.99718448211
243	3166.34541846648
244	3243.90964292714
245	3295.97896736709
246	3338.85694840503
247	3376.83976519812
248	3419.48695210325
249	3443.11399213664
250	3464.24150410122
251	3485.45794366872
252	3501.17779948315
253	3519.78110823956
254	3533.51906314438
255	3550.9295335001
256	3570.91634420971
257	3592.47482998573
258	3605.9788181491
259	3617.6021627912
260	3626.9388628742
261	3637.82746047557
262	3648.50046820479
263	3654.43574134589
264	3669.85496745167
265	3698.98718798781
266	3718.02919210195
267	3737.34561514584
268	3756.12746081893
269	3767.64084570707
270	3781.68594672679
271	3793.66289488699
272	3809.86102340189
273	3820.47566888765
274	3828.70361846717
275	3839.45925837014
276	3847.48315871197
277	3853.72714713579
278	3860.362748941
279	3867.45331681532
280	3873.08311451012
281	3882.19034568819
282	3892.02252011358
283	3901.63939016966
284	3915.54713308312
285	3929.61179063228
286	3938.39148677807
287	3952.10440094973
288	3960.81942808459
289	3965.59762461405
290	3972.25861214141
291	3984.32554599925
292	3992.54912241207
293	3998.37717869056
294	4001.02115624075
295	4005.57129393699
296	4012.2722935919
297	4015.32142468978
298	4017.93595761495
299	4023.3469823731
300	4025.10140831786
301	4032.68018406276
302	4039.60224098024
303	4044.75146339428
304	4049.75803662584
305	4055.52312940102
306	4059.9249250196
307	4066.24557566642
308	4071.76550677119
309	4075.57313788859
310	4080.46854969801
311	4083.99902646399
312	4088.19795244483
313	4093.09215417871
314	4094.46141391995
315	4104.09914340425
316	4107.88922072834
317	4116.59300131268
318	4123.97295418765
319	4128.68573083026
320	4132.69712220073
321	4136.37932681222
322	4140.890532582
323	4142.2559583125
324	4142.66003653914
325	4143.21320523616
326	4144.92884971187
327	4147.22586063593
328	4149.48180639214
329	4148.38854657125
330	4146.16844134299
331	4145.52554664744
332	4143.56599782603
333	4143.35943111027
334	4140.80301538758
335	4137.09619912062
336	4129.47775107411
337	4113.76680085321
338	4104.89527311865
339	4100.14851269125
340	4104.10201154529
341	4103.68295142064
342	4104.73159824789
343	4103.19480202496
344	4102.01391854199
345	4102.19346323777
346	4103.44473043402
347	4104.36329543055
348	4105.29967436246
349	4106.33391388973
350	4107.60467582634
351	4107.37555271404
352	4107.58927774639
353	4104.82864215303
354	4102.15083045563
355	4101.49970840309
356	4102.02057852572
357	4098.3205635069
358	4097.87620938805
359	4095.29441227202
360	4093.34867649031
361	4091.54602787828
362	4089.49993501911
363	4089.23963692561
364	4089.81399052327
365	4087.40076082194
366	4086.39460889672
367	4084.72202178961
368	4082.34773231426
369	4084.27814238683
370	4080.33305899042
371	4074.78711165792
372	4070.04836057421
373	4066.5755998342
374	4062.68925014261
375	4059.99383793629
376	4059.98450752207
377	4061.33045203976
378	4062.05972596198
379	4062.32488973735
380	4059.46169145299
381	4050.31548906947
382	4046.27492317829
383	4042.6872779107
384	4037.36660290279
385	4030.4270372794
386	4024.76365850643
387	4015.78314940624
388	4008.65166384861
389	4005.43167798282
390	3997.06806152312
391	3991.18415862224
392	3982.58513818169
393	3976.23636859402
394	3967.60086306709
395	3959.71808777666
396	3951.54954362748
397	3942.22220795976
398	3936.22734259142
399	3925.29992760642
400	3917.4740398011
401	3910.36984486127
402	3899.3060543868
403	3887.87807184585
