Generation	Ne_genomatric
1	51.1021999928691
2	51.1021999928691
3	51.1021999928691
4	51.1021999928691
5	68.8891089022592
6	70.8238114631566
7	71.9506009848978
8	72.4429528418991
9	79.8345067932432
10	82.3174967223556
11	83.8523764657351
12	84.7971305583369
13	86.5028292122325
14	87.2956994262486
15	87.377891828239
16	87.3986462947484
17	87.1343861660173
18	87.0747217042664
19	86.5824210358872
20	86.0044425918492
21	85.34709036784
22	83.9043079893813
23	82.4006051004748
24	80.7301480322722
25	78.7551958987582
26	76.52314759955
27	74.5419827638436
28	73.0276956464712
29	71.0829152292749
30	69.3359526364002
31	67.9109714561033
32	66.2866647097241
33	65.1989511627831
34	63.8610161131132
35	62.7833672496654
36	61.8405029484994
37	61.815789460245
38	61.7490775444003
39	62.6311810649314
40	63.239572341114
41	63.4256987227136
42	64.2096564371684
43	66.8014211564953
44	68.7132055068459
45	73.3709440407085
46	80.1866047578305
47	89.523308664637
48	100.206873877808
49	109.220924428571
50	116.533327972127
51	124.864435171386
52	132.379107037636
53	142.689791129769
54	153.826928114489
55	178.465982698458
56	203.929268122347
57	255.677178183331
58	332.626107846018
59	481.553495396309
60	772.158944885401
61	1306.48026615498
62	2433.2173635824
63	3729.49036791795
64	5103.13194579704
65	6067.61876112061
66	7203.67425932559
67	7883.89500121869
68	8284.16327922155
69	8473.87240393443
70	8515.18220650114
71	8580.95622702433
72	8568.6772244663
73	8544.67881553867
74	8562.74189214248
75	8570.94905783985
76	8585.67697486449
77	8622.49217360232
78	8653.20228020199
79	8693.87723839552
80	8731.37426674272
81	8815.91807926166
82	8846.54389646013
83	8854.00164516163
84	8925.98566454314
85	8962.06498649799
86	8990.26475244518
87	9027.52684337965
88	8992.97399068582
89	9014.07476689332
90	9002.13522181224
91	9033.15414346451
92	9075.05901723877
93	9105.63986327864
94	9099.52021796735
95	9119.299843768
96	9138.59535246097
97	9143.21224526948
98	9190.37841883166
99	9231.93833105294
100	9263.02647003577
101	9262.3676087243
102	9312.8420487815
103	9353.97746771051
104	9329.53436172903
105	9338.00633294846
106	9350.53991106366
107	9371.43384359431
108	9426.20492487226
109	9426.42838367655
110	9487.48937442737
111	9462.47926019293
112	9467.25205662194
113	9455.87953775074
114	9444.49611522505
115	9472.3593101171
116	9451.02615198374
117	9464.3447910693
118	9485.04241594501
119	9475.14606478976
120	9508.02462803277
121	9528.36470494468
122	9564.25057131843
123	9647.98028139977
124	9696.54781367192
125	9717.49455287454
126	9733.84070634618
127	9742.18710660124
128	9714.13657415964
129	9699.53628344122
130	9720.54828794491
131	9706.7027850521
132	9697.62434028358
133	9733.19224934602
134	9738.29757283429
135	9787.91837713141
136	9809.92361310298
137	9812.89000724811
138	9831.66989124507
139	9893.84348510878
140	9904.26962351809
141	9902.24684666378
142	9880.7017875535
143	9886.7523538124
144	9902.68796236121
145	9898.24393455358
146	9927.111706016
147	9959.23031164962
148	9974.70162987493
149	9963.24554247653
150	9944.25178794886
151	9951.26621895535
152	9948.19231308336
153	9931.85416886782
154	9922.30124169875
155	9919.8761456591
156	9956.28738189273
157	9992.78767440472
158	10023.8269582877
159	10067.6634226361
160	10131.8261037694
161	10155.3818955457
162	10205.664323052
163	10259.6564303518
164	10324.9635041688
165	10347.4715848769
166	10354.1670619375
167	10332.9348063106
168	10335.4459894296
169	10330.1246372924
170	10317.5591491977
171	10350.2528902511
172	10342.7167221874
173	10356.9931271969
174	10361.201865976
175	10341.1565422637
176	10313.826333202
177	10277.6816722821
178	10239.511710632
179	10194.5339224194
180	10151.9307223627
181	10125.8240327032
182	10113.7073251289
183	10132.4462247455
184	10121.4979045494
185	10133.2890704676
186	10092.5271325708
187	10055.4165669903
188	10036.2668861531
189	9992.98759160397
190	10024.5984355167
191	10017.9935667844
192	9997.83673564134
193	10014.6049973771
194	10012.7796438143
195	10009.2676271804
196	9942.36400259083
197	9867.05497694303
198	9809.06704198122
199	9780.22081888668
200	9730.20816947381
201	9742.18510774781
202	9722.16252592784
203	9713.88101803496
204	9651.79798160589
205	9635.87525101793
206	9625.59111691722
207	9611.30773634261
208	9612.44103936883
209	9567.07838682042
210	9547.49394569081
211	9547.2347679235
212	9556.208954058
213	9552.68243902236
214	9535.49689500305
215	9533.67468191868
216	9533.87054592109
217	9520.72266717171
218	9476.81178130385
219	9450.20552854885
220	9407.98372986396
221	9402.03271186005
222	9413.03269919846
223	9414.09732907529
224	9389.32231478059
225	9364.41932028307
226	9345.57345693162
227	9330.43318033791
228	9321.97058958031
229	9327.42450126859
230	9328.13434052004
231	9336.40495752027
232	9366.42168764197
233	9405.15839728476
234	9426.2487920662
235	9445.32731095307
236	9458.77830903658
237	9464.56222893527
238	9444.32778430561
239	9395.094877026
240	9375.27883598913
241	9358.11037024624
242	9347.03929749802
243	9340.3483566674
244	9336.91942118576
245	9341.14483477646
246	9353.73276403603
247	9346.76474014935
248	9313.32032623539
249	9286.55680432901
250	9282.71961005936
251	9267.91773975841
252	9238.35539432521
253	9229.81315998571
254	9237.32784721206
255	9233.90281739343
256	9230.81706946173
257	9212.00303452054
258	9202.4655769802
259	9184.568028575
260	9179.34630774991
261	9176.34442962782
262	9169.1765174726
263	9162.43556870888
264	9159.96712896024
265	9158.87929684139
266	9152.27491478698
267	9140.57414107942
268	9134.9815621199
269	9124.89159915923
270	9101.09772047846
271	9063.25649545368
272	9049.42185791857
273	9007.69985135428
274	8984.96184301906
275	8968.9701624769
276	8947.49207858564
277	8934.13944829795
278	8930.08919236662
279	8923.45029998674
280	8910.17610373322
281	8889.49363196148
282	8850.21118674461
283	8815.01989808841
284	8731.64774983064
285	8673.95259295977
286	8619.96053133633
287	8541.95247838338
288	8441.81194438476
289	8331.72993092254
290	8184.33469585476
291	8069.57965823491
292	7937.69924649255
293	7764.245536723
294	7625.20432618164
295	7467.93313140588
296	7301.35041238251
297	7164.85164709022
298	7018.95881396656
299	6865.81658101886
300	6726.73036836988
301	6540.90900695795
302	6391.14549516292
303	6235.98833729563
304	6061.91137108701
305	5880.81607084165
306	5651.30943541394
307	5471.02712730273
308	5296.69090677642
309	5092.12367395464
310	4905.98663417311
311	4706.1993834149
312	4515.87277217115
313	4319.5200140082
314	4181.6681603081
315	3977.43007453631
316	3789.75327961538
317	3638.39758323356
318	3470.42235160002
319	3311.57767683443
320	3167.13525074035
321	3046.82780830366
322	2914.48097524507
323	2812.23239901379
324	2682.36387503647
325	2570.61267744935
326	2492.63503846462
327	2383.61335302385
328	2282.51550207669
329	2209.31673463709
330	2134.13258869275
331	2048.80499114049
332	1958.20485917146
333	1875.52011039963
334	1791.90134138046
335	1720.1926224008
336	1675.51735380023
337	1617.05379878344
338	1566.80316626084
339	1527.74682842201
340	1493.9873781012
341	1459.85766839616
342	1428.67784570227
343	1396.50169333338
344	1360.946672219
345	1327.81337786987
346	1293.59625757239
347	1271.95519194362
348	1250.73006811026
349	1224.9261684843
350	1208.26420404856
351	1184.50020332727
352	1168.97869271502
353	1155.79378264378
354	1139.94794238679
355	1119.59329745087
356	1111.31201435343
357	1095.46104091072
358	1084.99374408487
359	1073.74683266072
360	1059.84897901519
361	1044.42688192528
362	1034.76173881189
363	1020.2251921935
364	1006.16201591148
365	995.224043722358
366	982.90822043866
367	972.801784391113
368	962.894416111236
369	953.716790249107
370	944.207282483344
371	933.11457609557
372	923.786009536246
373	913.409663690855
374	905.00261293073
375	898.962119842172
376	890.31277953058
377	883.04990524357
378	876.195923687417
379	871.15548340647
380	867.527685968685
381	863.756229977775
382	859.655871996369
383	851.637658204144
384	844.046954503017
385	839.241052887343
386	837.731203429575
387	835.482245437227
388	832.650408303367
389	828.747614168945
390	825.856256042219
391	824.467026564596
392	823.01340456364
393	821.194870827088
394	819.671962326843
395	817.97638191346
396	814.980191363885
397	812.786705009341
398	811.146368809942
399	809.399732116027
400	806.890772074469
401	804.074195662916
402	803.088127398055
403	802.150072473319
404	800.793773917421
405	798.911203481608
406	796.921945175405
407	793.893867822491
408	791.829625326049
409	789.069618210769
410	787.089524261935
411	785.00692982205
412	783.670642572475
413	782.8616620995
414	784.296206911703
415	783.186759255646
416	784.076265468941
417	784.510159648385
418	784.930648917273
419	785.155417894972
420	784.667057443267
421	783.778559682747
422	782.003484798423
423	781.132292761793
424	779.80063192915
425	777.914324876644
426	777.325690773225
427	775.963753562813
428	774.465704505767
429	772.479358650186
430	771.355237409536
431	769.150547419569
432	768.183248619672
433	767.266414850938
434	766.070017811879
435	765.440353988906
436	764.534736350443
437	763.601592559562
438	761.951900383065
439	760.074678828733
440	758.83437571951
441	757.501350752694
442	756.6991538625
443	755.807813568313
444	754.792321770084
445	753.732220519412
446	753.023985530286
447	752.340724650282
448	751.562922370508
449	752.875432544491
450	751.934472356601
451	753.275397564359
452	756.518816144928
453	763.727024707384
454	763.152555344768
455	763.946230800384
456	766.531061401923
457	765.446196489443
458	763.725603417348
459	763.529751663272
460	766.671536646088
461	767.630748404079
462	769.093624877522
463	766.656436591629
464	764.662311181521
465	763.99806761591
466	763.382728753233
467	762.758002956497
468	762.541869253098
469	761.777723903239
470	760.492985307646
471	760.221057250886
472	760.155177487237
473	761.324788108554
474	760.887107018211
475	764.720747901097
476	767.081525148827
477	766.382641096048
478	766.039761772548
479	765.872028964856
480	765.946234380581
481	765.413364246366
482	766.406438510336
483	769.900627714645
484	771.541747368993
485	773.356585248111
486	775.571610826105
487	775.622986798174
488	777.759236547194
489	779.902153935156
490	780.958806577381
491	783.086702606639
492	783.086702606639
493	784.138913355579
494	784.138913355579
495	786.597026366928
496	790.171187896125
497	795.043829017829
498	801.124303802727
499	801.124303802727
500	803.603179333868
