Generation	Ne_genomatric
438	1395.65589360601
439	1399.25176059002
440	1402.47745303563
441	1404.10298364427
442	1407.38421084086
443	1408.93352367822
444	1410.8260356256
445	1414.37569306663
446	1416.48401829895
447	1421.04628683037
448	1424.4577549707
449	1427.67429890688
450	1432.04026054634
451	1434.38651253984
452	1436.13019644625
453	1437.96470061398
454	1441.47362392378
455	1442.48259642958
456	1443.63575739868
457	1444.27281885346
458	1446.64462238834
459	1446.82341876497
460	1448.34043958142
461	1449.7064339914
462	1452.70059879117
463	1456.78028077701
464	1460.16169623655
465	1463.13266124095
466	1468.49581458146
467	1472.95047150027
468	1477.04872577533
469	1480.31824500379
470	1482.84429594079
471	1486.75693984679
472	1489.54041380596
473	1494.01690351896
474	1498.08796873968
475	1501.10537672095
476	1505.4781855093
477	1509.77280228775
478	1513.1390599883
479	1515.40477612096
480	1517.34149103674
481	1519.68627204615
482	1521.93380753779
483	1524.03102364307
484	1526.33449420282
485	1527.67886355313
486	1528.69744328666
487	1528.70891563248
488	1529.14236134194
489	1529.3033718678
490	1529.37999878941
491	1529.72780827258
492	1529.72780827258
493	1529.72780827258
494	1529.72780827258
495	1529.72780827258
496	1529.72780827258
497	1529.72780827258
498	1529.72780827258
499	1529.72780827258
500	1529.72780827258
501	1529.72780827258
502	1529.72780827258
503	1529.72780827258
504	1529.72780827258
505	1529.72780827258
506	1529.72780827258
507	1529.72780827258
508	1529.72780827258
509	1529.72780827258
510	1529.72780827258
511	1529.72780827258
512	1529.72780827258
513	1529.72780827258
514	1529.72780827258
515	1529.72780827258
516	1529.72780827258
517	1529.72780827258
518	1529.72780827258
519	1529.72780827258
520	1529.72780827258
521	1529.72780827258
522	1529.72780827258
523	1529.72780827258
524	1529.72780827258
525	1529.72780827258
526	1529.72780827258
527	1529.72780827258
528	1529.72780827258
529	1529.72780827258
530	1529.72780827258
531	1529.72780827258
532	1529.72780827258
533	1529.72780827258
534	1529.72780827258
535	1529.72780827258
536	1529.72780827258
537	1529.72780827258
538	1529.72780827258
539	1529.72780827258
540	1529.72780827258
541	1529.72780827258
542	1529.72780827258
543	1529.72780827258
544	1529.72780827258
545	1529.72780827258
546	1529.72780827258
547	1529.72780827258
548	1529.72780827258
549	1529.72780827258
550	1529.72780827258
551	1529.72780827258
552	1529.72780827258
553	1529.72780827258
554	1529.72780827258
555	1529.72780827258
556	1529.72780827258
557	1529.72780827258
558	1529.72780827258
559	1529.72780827258
560	1529.72780827258
561	1529.72780827258
562	1529.72780827258
563	1529.72780827258
564	1529.72780827258
565	1529.72780827258
566	1529.72780827258
567	1529.72780827258
568	1529.72780827258
569	1529.72780827258
570	1529.72780827258
571	1529.72780827258
572	1529.72780827258
573	1529.72780827258
574	1529.72780827258
575	1529.72780827258
576	1529.72780827258
577	1529.72780827258
578	1529.72780827258
579	1529.72780827258
580	1529.72780827258
581	1529.72780827258
582	1529.72780827258
583	1529.72780827258
584	1529.72780827258
585	1529.72780827258
586	1529.72780827258
587	1529.72780827258
588	1529.72780827258
589	1529.72780827258
590	1529.72780827258
591	1529.72780827258
592	1529.72780827258
593	1529.72780827258
594	1529.72780827258
595	1529.72780827258
596	1529.72780827258
597	1529.72780827258
598	1529.72780827258
599	1529.72780827258
600	1529.72780827258
601	1529.72780827258
602	1529.72780827258
603	1529.72780827258
604	1529.72780827258
605	1529.72780827258
606	1529.72780827258
607	1529.72780827258
608	1529.72780827258
609	1529.72780827258
610	1529.72780827258
611	1529.72780827258
612	1529.72780827258
613	1529.72780827258
614	1529.72780827258
615	1529.72780827258
616	1529.72780827258
617	1529.72780827258
618	1529.72780827258
619	1529.72780827258
620	1529.72780827258
621	1529.72780827258
622	1529.72780827258
623	1529.72780827258
624	1529.72780827258
625	1529.72780827258
626	1529.72780827258
627	1529.72780827258
628	1529.72780827258
629	1529.72780827258
630	1529.72780827258
631	1529.72780827258
632	1529.72780827258
633	1529.72780827258
634	1529.72780827258
635	1529.72780827258
636	1529.72780827258
637	1529.72780827258
638	1529.72780827258
639	1529.72780827258
640	1529.72780827258
641	1529.72780827258
642	1529.72780827258
643	1529.72780827258
644	1529.72780827258
645	1529.72780827258
646	1529.72780827258
647	1529.72780827258
648	1529.72780827258
649	1529.72780827258
650	1529.72780827258
651	1529.72780827258
652	1529.72780827258
653	1529.72780827258
654	1529.72780827258
655	1529.72780827258
656	1529.72780827258
657	1529.72780827258
658	1529.72780827258
659	1529.72780827258
660	1529.72780827258
661	1529.72780827258
662	1529.72780827258
663	1529.72780827258
664	1529.72780827258
665	1529.72780827258
666	1529.72780827258
667	1529.72780827258
668	1529.72780827258
669	1529.72780827258
670	1529.72780827258
671	1529.72780827258
672	1529.72780827258
673	1529.72780827258
674	1529.72780827258
675	1529.72780827258
676	1529.72780827258
677	1529.72780827258
678	1529.72780827258
679	1529.72780827258
680	1529.72780827258
681	1529.72780827258
682	1529.72780827258
683	1529.72780827258
684	1529.72780827258
685	1529.72780827258
686	1529.72780827258
687	1529.72780827258
688	1529.72780827258
689	1529.72780827258
690	1529.72780827258
691	1529.72780827258
692	1529.72780827258
693	1529.72780827258
694	1529.72780827258
695	1529.72780827258
