Generation	Ne_genomatric
460	943.785744504942
461	944.705786171394
462	946.364825481325
463	948.178801196319
464	949.55886008218
465	950.479151073253
466	951.126378308922
467	952.022941070801
468	951.998140086191
469	952.47118559661
470	952.921625088103
471	953.514157342227
472	954.182926665909
473	955.019136775729
474	955.254660516629
475	956.130591123828
476	957.047489574543
477	958.034880178659
478	958.787060250035
479	958.718527682043
480	959.019799969903
481	959.436593767896
482	960.024033457676
483	960.292104057834
484	960.605970262722
485	960.877148232367
486	961.330721602703
487	961.652785844194
488	961.852867432375
489	961.96451952372
490	961.96451952372
491	961.96451952372
492	961.96451952372
493	961.96451952372
494	961.96451952372
495	961.96451952372
496	961.96451952372
497	961.96451952372
498	961.96451952372
499	961.96451952372
500	961.96451952372
501	961.96451952372
502	961.96451952372
503	961.96451952372
504	961.96451952372
505	961.96451952372
506	961.96451952372
507	961.96451952372
508	961.96451952372
509	961.96451952372
510	961.96451952372
511	961.96451952372
512	961.96451952372
513	961.96451952372
514	961.96451952372
515	961.96451952372
516	961.96451952372
517	961.96451952372
518	961.96451952372
519	961.96451952372
520	961.96451952372
521	961.96451952372
522	961.96451952372
523	961.96451952372
524	961.96451952372
525	961.96451952372
526	961.96451952372
527	961.96451952372
528	961.96451952372
529	961.96451952372
530	961.96451952372
531	961.96451952372
532	961.96451952372
533	961.96451952372
534	961.96451952372
535	961.96451952372
536	961.96451952372
537	961.96451952372
538	961.96451952372
539	961.96451952372
540	961.96451952372
541	961.96451952372
542	961.96451952372
543	961.96451952372
544	961.96451952372
545	961.96451952372
546	961.96451952372
547	961.96451952372
548	961.96451952372
549	961.96451952372
550	961.96451952372
551	961.96451952372
552	961.96451952372
553	961.96451952372
554	961.96451952372
555	961.96451952372
556	961.96451952372
557	961.96451952372
558	961.96451952372
559	961.96451952372
560	961.96451952372
561	961.96451952372
562	961.96451952372
563	961.96451952372
564	961.96451952372
565	961.96451952372
566	961.96451952372
567	961.96451952372
568	961.96451952372
569	961.96451952372
570	961.96451952372
571	961.96451952372
572	961.96451952372
573	961.96451952372
574	961.96451952372
575	961.96451952372
576	961.96451952372
577	961.96451952372
578	961.96451952372
579	961.96451952372
580	961.96451952372
581	961.96451952372
582	961.96451952372
583	961.96451952372
584	961.96451952372
585	961.96451952372
586	961.96451952372
587	961.96451952372
588	961.96451952372
589	961.96451952372
590	961.96451952372
591	961.96451952372
592	961.96451952372
593	961.96451952372
594	961.96451952372
595	961.96451952372
596	961.96451952372
597	961.96451952372
598	961.96451952372
599	961.96451952372
600	961.96451952372
601	961.96451952372
602	961.96451952372
603	961.96451952372
604	961.96451952372
605	961.96451952372
606	961.96451952372
607	961.96451952372
608	961.96451952372
609	961.96451952372
610	961.96451952372
611	961.96451952372
612	961.96451952372
613	961.96451952372
614	961.96451952372
615	961.96451952372
616	961.96451952372
617	961.96451952372
618	961.96451952372
619	961.96451952372
620	961.96451952372
621	961.96451952372
622	961.96451952372
623	961.96451952372
624	961.96451952372
625	961.96451952372
626	961.96451952372
627	961.96451952372
628	961.96451952372
629	961.96451952372
630	961.96451952372
631	961.96451952372
632	961.96451952372
633	961.96451952372
634	961.96451952372
635	961.96451952372
636	961.96451952372
637	961.96451952372
638	961.96451952372
639	961.96451952372
640	961.96451952372
641	961.96451952372
642	961.96451952372
643	961.96451952372
644	961.96451952372
645	961.96451952372
646	961.96451952372
647	961.96451952372
648	961.96451952372
649	961.96451952372
650	961.96451952372
651	961.96451952372
652	961.96451952372
653	961.96451952372
654	961.96451952372
655	961.96451952372
656	961.96451952372
657	961.96451952372
658	961.96451952372
659	961.96451952372
660	961.96451952372
661	961.96451952372
662	961.96451952372
663	961.96451952372
664	961.96451952372
665	961.96451952372
666	961.96451952372
667	961.96451952372
668	961.96451952372
669	961.96451952372
670	961.96451952372
671	961.96451952372
672	961.96451952372
673	961.96451952372
674	961.96451952372
675	961.96451952372
676	961.96451952372
677	961.96451952372
678	961.96451952372
679	961.96451952372
680	961.96451952372
681	961.96451952372
682	961.96451952372
683	961.96451952372
684	961.96451952372
685	961.96451952372
686	961.96451952372
687	961.96451952372
688	961.96451952372
689	961.96451952372
690	961.96451952372
691	961.96451952372
692	961.96451952372
693	961.96451952372
694	961.96451952372
695	961.96451952372
696	961.96451952372
697	961.96451952372
698	961.96451952372
699	961.96451952372
700	961.96451952372
701	961.96451952372
702	961.96451952372
703	961.96451952372
704	961.96451952372
705	961.96451952372
706	961.96451952372
707	961.96451952372
708	961.96451952372
709	961.96451952372
710	961.96451952372
711	961.96451952372
712	961.96451952372
713	961.96451952372
714	961.96451952372
715	961.96451952372
716	961.96451952372
717	961.96451952372
718	961.96451952372
719	961.96451952372
720	961.96451952372
721	961.96451952372
722	961.96451952372
723	961.96451952372
724	961.96451952372
725	961.96451952372
726	961.96451952372
727	961.96451952372
728	961.96451952372
729	961.96451952372
730	961.96451952372
731	961.96451952372
732	961.96451952372
733	961.96451952372
734	961.96451952372
735	961.96451952372
736	961.96451952372
737	961.96451952372
738	961.96451952372
739	961.96451952372
740	961.96451952372
741	961.96451952372
742	961.96451952372
743	961.96451952372
744	961.96451952372
745	961.96451952372
746	961.96451952372
747	961.96451952372
748	961.96451952372
749	961.96451952372
750	961.96451952372
751	961.96451952372
752	961.96451952372
753	961.96451952372
754	961.96451952372
755	961.96451952372
756	961.96451952372
757	961.96451952372
758	961.96451952372
759	961.96451952372
760	961.96451952372
761	961.96451952372
762	961.96451952372
763	961.96451952372
764	961.96451952372
765	961.96451952372
766	961.96451952372
767	961.96451952372
768	961.96451952372
769	961.96451952372
770	961.96451952372
771	961.96451952372
772	961.96451952372
773	961.96451952372
774	961.96451952372
775	961.96451952372
776	961.96451952372
777	961.96451952372
778	961.96451952372
779	961.96451952372
780	961.96451952372
781	961.96451952372
782	961.96451952372
783	961.96451952372
784	961.96451952372
785	961.96451952372
786	961.96451952372
787	961.96451952372
788	961.96451952372
789	961.96451952372
790	961.96451952372
791	967.594068093879
