Generation	Ne_genomatric
1	877.585925732475
2	877.585925732475
3	877.585925732475
4	877.585925732475
5	956.101366365293
6	975.503689240751
7	987.193750483721
8	993.99228040578
9	1022.31210391273
10	1044.90498958541
11	1058.87907056139
12	1066.29581348147
13	1075.92276414205
14	1078.90748403449
15	1078.11710606319
16	1074.98699778817
17	1072.34541481433
18	1070.82133985595
19	1075.05511909719
20	1075.14912468709
21	1067.7234707712
22	1060.34685886156
23	1052.61485746148
24	1044.01542984462
25	1034.48021788261
26	1026.93235732059
27	1020.6220810526
28	1010.71928520954
29	1001.26868869738
30	992.053823734049
31	981.869996048196
32	981.229260228584
33	977.014794335573
34	972.226655655041
35	970.061860324088
36	965.859297065202
37	964.734915691877
38	961.597315058639
39	961.919242783749
40	958.808564763804
41	963.328011441312
42	969.910063034991
43	974.691571287845
44	986.754854734379
45	1002.56444562611
46	1015.78006963034
47	1032.56003034105
48	1053.75350786896
49	1073.10489744211
50	1103.97552071882
51	1140.94420289401
52	1182.06422300032
53	1220.27820168447
54	1264.05029142037
55	1312.94425480769
56	1356.74651273581
57	1398.9887868113
58	1442.09413625003
59	1483.8615470968
60	1536.55549834156
61	1584.01102649015
62	1620.02168601418
63	1662.87063319757
64	1713.88693265085
65	1761.70076197335
66	1808.69710668132
67	1880.20528817479
68	1950.95266437827
69	1995.16984936993
70	2038.87687784727
71	2072.30063308817
72	2103.62794038833
73	2135.14543272508
74	2165.71283297809
75	2191.24591249786
76	2229.0635581398
77	2246.19648777554
78	2269.61137959055
79	2292.60087111045
80	2313.35985338351
81	2340.8987308393
82	2354.94561595434
83	2377.74936687843
84	2407.8969306297
85	2432.90350615381
86	2467.76788640912
87	2483.45735116118
88	2495.21786479494
89	2512.5654456508
90	2518.80753078067
91	2520.85791425629
92	2531.51217382999
93	2553.01857953343
94	2562.15761331561
95	2578.11378690329
96	2593.65067539228
97	2607.75156398702
98	2628.57394242424
99	2645.79868497721
100	2652.78962534343
101	2660.82287775068
102	2664.81547607353
103	2663.65348264485
104	2669.86287683367
105	2668.4978474205
106	2674.93542197268
107	2694.893367887
108	2694.8195849378
109	2693.67935807243
110	2694.0720856125
111	2682.25935053097
112	2696.77294624289
113	2710.53743366601
114	2726.15284880758
115	2740.27637329095
116	2746.04423542342
117	2744.72824497866
118	2732.60197366683
119	2725.06952801428
120	2724.67682694459
121	2723.22320527798
122	2722.92489214186
123	2719.57328032854
124	2715.46130348383
125	2704.08775967387
126	2701.02110330217
127	2703.17421666843
128	2701.47298487844
129	2694.92653208784
130	2686.10002101369
131	2677.45758322993
132	2664.70858094693
133	2662.40849392904
134	2651.65886876216
135	2633.33805566984
136	2610.11418933116
137	2583.60549570712
138	2574.75739657807
139	2557.24067450697
140	2544.03638793039
141	2525.9888472873
142	2491.65172251138
143	2470.93986791314
144	2443.03657381759
145	2431.07951114
146	2423.91328846529
