Generation	Ne_genomatric
517	438.71635101756
518	438.71635101756
519	438.71635101756
520	438.71635101756
521	438.71635101756
522	438.71635101756
523	438.71635101756
524	438.71635101756
525	438.71635101756
526	438.71635101756
527	438.71635101756
528	438.71635101756
529	438.71635101756
530	438.71635101756
531	438.71635101756
532	438.71635101756
533	438.71635101756
534	438.71635101756
535	438.71635101756
536	438.71635101756
537	438.71635101756
538	438.71635101756
539	438.71635101756
540	438.71635101756
541	438.71635101756
542	438.71635101756
543	438.71635101756
544	438.71635101756
545	438.71635101756
546	438.71635101756
547	438.71635101756
548	438.71635101756
549	438.71635101756
550	438.71635101756
551	438.71635101756
552	438.71635101756
553	438.71635101756
554	438.71635101756
555	438.71635101756
556	438.71635101756
557	438.71635101756
558	438.71635101756
559	438.71635101756
560	438.71635101756
561	438.71635101756
562	438.71635101756
563	438.71635101756
564	438.71635101756
565	438.71635101756
566	438.71635101756
567	438.71635101756
568	438.71635101756
569	438.71635101756
570	438.71635101756
571	438.71635101756
572	438.71635101756
573	438.71635101756
574	438.71635101756
575	438.71635101756
576	438.71635101756
577	438.71635101756
578	438.71635101756
579	438.71635101756
580	438.71635101756
581	438.71635101756
582	438.71635101756
583	438.71635101756
584	438.71635101756
585	438.71635101756
586	438.71635101756
587	438.71635101756
588	438.71635101756
589	438.71635101756
590	438.71635101756
591	438.71635101756
592	438.71635101756
593	438.71635101756
594	438.71635101756
595	438.71635101756
596	438.71635101756
597	438.71635101756
598	438.71635101756
599	438.71635101756
600	438.71635101756
601	438.71635101756
602	438.71635101756
603	438.71635101756
604	438.71635101756
605	438.71635101756
606	438.71635101756
607	438.71635101756
608	438.71635101756
609	438.71635101756
610	438.71635101756
611	438.71635101756
612	438.71635101756
613	438.71635101756
614	438.71635101756
615	438.71635101756
616	438.71635101756
617	438.71635101756
618	438.71635101756
619	438.71635101756
620	438.71635101756
621	438.71635101756
622	438.71635101756
623	438.71635101756
624	438.71635101756
625	438.71635101756
626	438.71635101756
627	438.71635101756
628	438.71635101756
629	438.71635101756
630	438.71635101756
631	438.71635101756
632	438.71635101756
633	438.71635101756
634	438.71635101756
635	438.71635101756
636	438.71635101756
637	438.71635101756
638	438.71635101756
639	438.71635101756
640	438.71635101756
641	438.71635101756
642	438.71635101756
643	438.71635101756
644	438.71635101756
645	438.71635101756
646	438.71635101756
647	438.71635101756
648	438.71635101756
649	438.71635101756
650	438.71635101756
651	438.71635101756
652	438.71635101756
653	438.71635101756
654	438.71635101756
655	438.71635101756
656	438.71635101756
657	438.71635101756
658	438.71635101756
659	438.71635101756
660	438.71635101756
661	438.71635101756
662	438.71635101756
663	438.71635101756
664	438.71635101756
665	438.71635101756
666	438.71635101756
667	438.71635101756
668	438.71635101756
669	438.71635101756
670	438.71635101756
671	438.71635101756
672	438.71635101756
673	438.71635101756
674	438.71635101756
675	438.71635101756
676	438.71635101756
677	438.71635101756
678	438.71635101756
679	438.71635101756
680	438.71635101756
681	438.71635101756
682	438.71635101756
683	438.71635101756
684	438.71635101756
685	438.71635101756
686	438.71635101756
687	438.71635101756
688	438.71635101756
689	438.71635101756
690	438.71635101756
691	438.71635101756
692	438.71635101756
693	438.71635101756
694	438.71635101756
695	438.71635101756
696	438.71635101756
697	438.71635101756
698	438.71635101756
699	438.71635101756
700	438.71635101756
701	438.71635101756
702	438.71635101756
703	438.71635101756
704	438.71635101756
705	438.71635101756
706	438.71635101756
707	438.71635101756
708	438.71635101756
709	438.71635101756
710	438.71635101756
711	438.71635101756
712	438.71635101756
713	438.71635101756
714	438.71635101756
715	438.71635101756
716	438.71635101756
717	438.71635101756
718	438.71635101756
719	438.71635101756
720	438.71635101756
721	438.71635101756
722	438.71635101756
723	438.71635101756
724	438.71635101756
725	438.71635101756
