Generation	Ne_genomatric
1	434.175479618456
2	434.175479618456
3	434.175479618456
4	434.175479618456
5	439.809315484951
6	444.978615760735
7	448.103417127192
8	448.994544126381
9	447.753791384365
10	449.480015661453
11	448.675578518397
12	434.787382085753
13	402.655799438113
14	332.340488464402
15	278.100072606978
16	233.968801622902
17	195.353263389186
18	161.975360136419
19	133.849696766127
20	113.513098376141
21	97.2770380002418
22	86.9343173830723
23	81.2441944339583
24	76.2556326504827
25	73.0182461371162
26	69.9907261873195
27	67.9234746133711
28	66.1856286264166
29	64.9680549102512
30	63.7831577618267
31	63.4094822706057
32	62.7145240225218
33	62.0991799360825
34	61.7406041443567
35	61.2829640238216
36	61.2076623558578
37	61.0727312876153
38	61.2526368967493
39	61.6757641673481
40	61.8540898870305
41	62.4339187894775
42	63.4725772301626
43	64.6795954483805
44	66.611847481983
45	70.0705843106638
46	74.1654994734738
47	79.1324838499097
48	83.2231384569426
49	91.5875996767063
50	103.691297109039
51	116.807342592529
52	131.495220566469
53	149.651972338632
54	174.091152584658
55	203.635668206731
56	237.379421276749
57	273.700184322224
58	308.834134691284
59	332.824461575021
60	363.762499372802
61	385.777995119436
62	412.061153360493
63	433.200444601754
64	455.747741621403
65	470.804406632651
66	482.585920302392
67	494.689088088917
68	507.881819376662
69	516.883327351
70	523.574930256378
71	529.391407883956
72	532.252284666178
73	537.437785287242
74	540.345498289321
75	542.22758851451
76	545.252941656556
77	548.497291196663
78	551.140466579557
79	554.877673948075
80	558.595570610946
81	563.164409622852
82	565.841400549448
83	569.045199229691
84	573.730676048824
85	579.696260496752
86	584.26244676765
87	587.294202473229
88	588.79870153158
89	590.212636371133
90	593.63600973609
91	593.459517028294
92	591.485218323291
93	590.901585514136
94	590.374654405944
95	592.548075558262
96	595.475545242628
97	596.196361219693
98	598.575229274606
99	597.633620776279
100	594.864036255259
101	596.231862886682
102	593.601732654695
103	591.878822945973
104	591.689505961308
105	590.261738291793
106	590.156264869986
107	588.79485179986
108	589.494283882655
109	589.873571411835
110	588.21522114384
111	587.599160463845
112	585.122895606779
113	584.239418579904
114	583.389746354674
115	580.718139010474
116	582.319610773455
117	583.266767326066
118	584.792590543183
119	584.693892077413
120	585.282738059991
121	584.834446056907
122	582.600253809696
123	581.338105150534
124	579.286063802132
125	578.238132134799
126	573.895494595133
127	571.745504943346
128	566.044186244527
129	563.492806413445
130	560.269876044161
131	557.07082232237
132	553.709675828161
133	552.870198021706
134	550.164063585228
135	548.446774173643
136	546.184789279616
137	544.140440068434
138	541.674947106057
139	540.382994013897
140	536.76935895538
141	532.038768258371
142	527.877002837879
143	525.277989331885
144	520.252482408662
145	514.41401724295
146	511.086477798022
147	504.979876306795
148	501.034751097395
149	498.564100078346
150	497.283930933525
151	494.235731818836
152	488.286595678306
153	485.432132221518
154	481.768185030695
155	476.221534031775
156	471.172019976089
157	465.388744264309
158	460.066642147005
159	452.682244695312
160	445.764869259615
161	438.264704369154
162	430.278368119468
163	423.890218498497
164	419.454172200155
165	415.692221931678
166	410.83953815856
167	404.628055873071
168	398.878801820593
169	394.514862690015
170	393.306644063826
171	391.448662809824
172	387.003157986994
173	382.814970662299
174	379.161978326141
175	377.048407343096
176	373.476389990881
177	370.323716118548
178	364.392067385159
179	359.574267482368
180	355.360009436534
181	350.705448213525
182	347.137197212482
183	344.288893483066
184	341.021246466765
185	336.808248435715
186	333.369316304335
187	329.841993191222
188	326.102412685132
189	321.813069991951
190	318.401989035374
191	313.220296409351
192	308.735652172885
193	305.026063667159
194	301.009492449838
195	295.802509164803
196	291.527524820137
197	286.431431227775
198	281.763548197273
199	275.694480789746
200	271.095153513707
201	268.311914533972
202	266.092388420028
203	264.384007409095
204	261.5093025268
205	260.280085717761
206	257.634107411378
207	253.818166045506
208	249.336851438013
209	246.312688117286
210	242.596964114221
211	240.63994028165
212	237.934317271711
213	233.917781284739
214	231.017353088596
215	228.125494335649
216	225.65464372711
217	222.295819658626
218	219.751425599596
219	216.130133746886
220	213.330270468083
221	210.453942027592
222	207.338529104598
223	203.99242948833
224	201.323037343378
225	198.024385806617
226	194.525054049277
227	192.051432524079
228	189.70364707829
229	187.628572596809
230	186.065783108703
231	184.163752042905
232	181.922835253544
233	180.098985010103
234	178.923848724697
235	177.560809832185
236	176.205840592074
237	174.093076409547
238	172.71883308323
239	171.043232503261
240	169.720801912136
241	168.879517940147
242	167.472524994446
243	166.125471863825
244	165.14287689083
245	164.117498519049
246	163.443482509242
247	162.134041718528
248	161.391681163565
249	160.404998261159
250	159.521509544133
251	158.836344702383
252	158.037912433566
253	157.308929680095
254	156.49994894737
255	156.296190766057
256	155.940870737012
257	155.420148037399
258	154.45843322212
259	153.741544105225
260	152.991430458064
261	152.740723481088
262	152.256946149862
263	151.811120396007
264	151.431862677951
265	150.973542009754
266	150.419635021402
267	149.758131745973
268	148.658375439183
269	148.129756521924
270	147.839749464319
271	147.71810421438
272	147.455101334029
273	146.888787759892
274	146.525536780114
275	146.292825190369
276	146.070016051625
277	146.11090396155
278	146.16138637815
279	146.121720316018
280	145.995730472847
281	146.024929408574
282	145.842820364721
283	145.570548305894
284	145.397887461458
285	145.327833769549
286	145.130296723042
287	144.964088683685
288	144.746052507536
289	144.522074169869
290	144.407178362557
291	144.025089141749
292	143.967763034858
293	143.37968750795
294	142.70706993324
295	142.559019692422
296	141.958589275804
297	141.846542496202
298	141.411422902154
299	141.351147830917
300	141.405056823412
301	141.198387115726
302	141.419910876348
303	141.521614444884
304	141.695265808359
305	141.812467249484
306	141.954128892356
307	142.226385202773
308	142.287122261161
309	142.390841893058
310	142.593664118669
311	142.581352870042
312	142.637338100079
313	142.624787440605
314	142.608309439729
315	142.728164204816
316	143.020102809888
317	143.254899927358
318	143.419510083486
319	143.538721406212
320	143.585100523587
321	143.729371717876
322	143.977229068815
323	144.238857678588
324	144.377664511453
325	144.46501780424
326	144.354424983249
327	144.4971932624
328	144.506984273232
329	144.554239941929
330	144.629000987164
331	144.900050296564
332	145.158515943971
333	145.470888589496
334	145.756368047957
335	145.965396494218
336	146.274100146137
337	146.487356518574
338	146.627852328448
339	146.992957248206
340	147.268779518253
341	147.437753840436
342	147.762696322737
343	147.895131975321
344	148.103781126861
345	148.344228063037
346	148.53684204007
347	148.893132894463
348	149.299661021895
349	149.430378439163
350	149.798270544539
351	150.004966171304
352	150.280873479103
353	150.531873366119
354	150.885332123387
355	151.337351031969
356	151.698187936017
357	152.23549647626
358	152.604737677082
359	152.911222288961
360	153.27230640925
361	153.657307896012
362	154.02692489716
363	154.456975711024
364	154.722742979612
365	154.930177029488
366	155.074649390438
367	155.259071215768
368	155.399805118358
369	155.456561104654
370	155.558889531214
371	155.614190139093
372	155.654332796026
373	155.761075732565
374	156.009090023076
375	156.565520518798
376	157.02234671257
377	157.740349970153
378	158.065418208023
379	158.392356096275
380	158.746621836047
381	159.024444650697
382	159.235596225329
383	159.64859171755
384	160.046433806432
385	160.369356495616
386	160.82112644645
387	161.141095947038
388	161.494726709841
389	161.686124623547
390	161.94520470423
391	162.241078050329
392	162.480359456236
393	162.769983390027
394	162.896899624694
395	163.005549795014
396	163.307392058495
397	163.281232843723
398	163.463241439656
399	163.499622113417
400	163.622043691524
401	163.730268406807
402	164.018224010475
403	164.299684300339
404	164.553277845353
405	164.934400090107
406	165.132269820528
407	165.490950467172
408	165.893516180459
409	166.167190917905
410	166.518905505736
411	166.793534182612
412	167.033212706415
413	167.237736760332
414	167.551668916879
415	167.810997295011
416	168.055844537062
417	168.133719191979
418	168.153770350206
419	168.339797335762
420	168.464494086738
421	168.725146000705
422	169.106417201948
423	169.420344637937
424	169.691778405144
425	170.093883011194
426	170.461419499639
427	170.614458765316
428	170.739127421484
429	170.918817566247
430	171.087649216088
431	171.39207110887
432	171.612509143796
433	171.797865831647
434	172.078192598845
435	172.275259322331
436	172.43307230653
437	172.63218700438
438	172.844879489762
439	172.895775861192
440	172.945875712868
441	173.245916539975
442	173.631291599499
443	173.934681521449
444	174.186753815841
445	174.390101683135
446	174.426941884448
447	174.687079114227
448	174.983294321229
449	175.279977336995
450	175.291383120477
451	175.509620952371
452	175.53919545917
453	175.911395226543
454	175.99273687965
455	176.213687517162
456	176.390275337464
457	177.088660818413
458	177.475727130543
459	177.724425610947
460	177.76908248521
461	177.812172928227
462	177.972214417202
463	178.163909805019
464	178.383913058402
465	178.870253037711
466	179.134515604083
467	179.357541202013
468	179.572283625832
469	179.631427319883
470	179.628758362609
471	179.538747209305
472	179.668033846291
473	179.917589504018
474	180.123139187976
475	180.305013723031
476	180.50985948371
477	180.65524489147
478	180.760967098288
479	180.872673523107
480	180.913090450649
481	180.826031101118
482	180.792264468696
483	180.648405199002
484	180.614471668773
485	180.619850659272
486	180.620541718249
487	180.525360415709
488	180.605070983302
489	180.687320274837
490	180.936983674794
491	181.073288574714
492	181.527830940004
493	181.640646439108
494	181.640646439108
495	181.640646439108
496	181.640646439108
497	181.640646439108
498	181.636031000669
499	181.63065573446
500	181.621554053435
501	181.620657330255
502	181.613136211606
503	181.607820498326
504	181.606439437132
505	181.606439437132
506	181.606439437132
507	181.606439437132
508	181.606439437132
509	181.606439437132
510	181.606439437132
511	181.606439437132
512	181.606439437132
513	181.606439437132
514	181.606439437132
515	181.606439437132
516	181.606439437132
517	181.606439437132
518	181.606439437132
519	181.606439437132
520	181.606439437132
521	181.606439437132
522	181.606439437132
523	181.606439437132
524	181.606439437132
525	181.606439437132
526	181.606439437132
527	181.606439437132
528	181.606439437132
529	181.606439437132
530	181.606439437132
531	181.606439437132
532	181.606439437132
533	181.606439437132
534	181.606439437132
535	181.606439437132
536	181.606439437132
537	181.606439437132
538	181.606439437132
539	181.606439437132
540	181.606439437132
541	181.606439437132
542	181.606439437132
543	181.606439437132
544	181.606439437132
545	181.606439437132
546	181.606439437132
547	181.606439437132
548	181.606439437132
549	181.606439437132
550	181.606439437132
551	181.606439437132
552	181.606439437132
553	181.606439437132
554	181.606439437132
555	181.606439437132
556	181.606439437132
557	181.606439437132
558	181.606439437132
559	181.606439437132
560	181.606439437132
561	181.606439437132
562	181.606439437132
563	181.606439437132
564	181.606439437132
565	181.606439437132
566	181.606439437132
567	181.606439437132
568	181.606439437132
569	181.606439437132
