Generation	Ne_genomatric
1	791.579924373181
2	791.579924373181
3	791.579924373181
4	791.579924373181
5	758.191049574728
6	729.972783674868
7	702.465446806201
8	660.286016127377
9	545.739973502362
10	412.776862730851
11	300.578039309824
12	222.629561197909
13	166.438764494347
14	139.719835475071
15	126.138237353023
16	120.236978997553
17	116.425826397902
18	113.661916479982
19	111.721113920264
20	111.547132929227
21	111.84080310329
22	112.291588008263
23	114.043678650217
24	115.66267421564
25	118.129514783925
26	123.027428529024
27	128.254210625494
28	136.248927312536
29	150.015521586471
30	170.090553196984
31	195.661517874163
32	228.99800890674
33	290.360343766156
34	377.678842638917
35	465.731600451546
36	577.86202825963
37	693.959031698895
38	787.184697420299
39	869.077942333198
40	924.00252374823
41	970.307470199772
42	1011.32135066312
43	1040.01069587264
44	1065.31478720214
45	1081.55619831325
46	1091.69411767482
47	1098.19357905898
48	1109.95902460249
49	1116.30221609878
50	1124.83985603246
51	1129.45463115106
52	1135.61884418543
53	1141.61196012043
54	1149.86178856536
55	1161.62338304506
56	1168.00245559381
57	1169.44393705104
58	1172.75003990584
59	1176.85209533776
60	1183.16188337625
61	1188.32067452804
62	1195.11851672257
63	1195.420067471
64	1197.14842709698
65	1200.4060336208
66	1202.57971346213
67	1210.61559642301
68	1217.81272531827
69	1219.01166604459
70	1229.80667269082
71	1239.68713456326
72	1240.9221063793
73	1242.68248287116
74	1237.28806453486
75	1232.70709681108
76	1228.92234232507
77	1223.97469745206
78	1220.77516637722
79	1210.05229709189
80	1197.49743632308
81	1187.05602592901
82	1179.42677857032
83	1173.20447819576
84	1172.42691916235
85	1171.5080373603
86	1166.87870754234
87	1160.67288308226
88	1153.22840748996
89	1147.25135201468
90	1136.83949198758
91	1131.81836596744
92	1120.19880841648
93	1107.25264272793
94	1097.1057248747
95	1082.33945375697
96	1075.05327743855
97	1068.94785284068
98	1056.83911793031
99	1044.42183119567
100	1026.25853982404
101	1009.21601839135
102	994.170335259606
103	982.730297425187
104	973.034284004638
105	953.923584419921
106	943.438784566489
107	928.7963242576
108	923.58581571076
109	915.146795590127
110	909.154020894056
111	908.37665901551
112	902.551155513723
113	898.219139455067
114	893.785033303905
115	891.912088184969
116	885.935983553773
117	882.186333418963
118	882.71181441148
119	877.476222445179
120	875.97655030896
121	866.786542145122
122	855.385316211385
123	848.179356637766
124	837.074412256023
125	830.55543165755
126	824.11622521583
127	819.139743660932
128	817.827001430321
129	820.481106086162
130	823.410308393686
131	823.722440319134
132	823.167609485145
133	821.558859825875
134	818.442263714361
135	814.922496480047
136	815.844153093243
137	812.490055366485
138	807.452528423868
139	804.097307732992
140	800.952405309037
141	798.591052139561
142	793.656561068912
143	791.821298674362
144	790.558111725232
145	787.981838361857
146	784.980256669348
147	784.259104988412
148	787.321435849196
149	788.455861996012
150	786.204673129384
151	781.21969508798
152	776.804486849386
153	773.970645085175
154	772.923768583152
155	769.205914346033
156	763.83202424043
157	761.322015381877
158	761.415796198233
159	759.887791360031
160	760.914295421531
161	762.685392275001
162	763.742891264185
163	761.029011965493
164	761.628665321225
165	764.770021648007
166	767.09843421214
167	768.920268932929
168	769.274984799844
169	771.265408863509
170	774.837084896875
171	774.982573582668
172	777.947932220597
173	780.828685281444
174	785.133986664219
175	789.258609682702
176	794.998200227425
177	797.735608741351
178	801.253502851447
179	808.96633998482
180	815.104670132947
181	821.339808636066
182	830.616016807846
183	839.119190790421
184	844.317230024189
185	850.25453899366
186	856.855902311719
187	862.778915407075
188	871.195176957173
189	880.625417239229
190	889.437918472179
191	896.52634394064
192	900.448827604663
193	905.094201216841
194	911.670081021993
195	918.852070774371
196	925.320576683951
197	935.228717061904
198	947.517687783293
199	958.900269868985
200	973.844378740473
201	987.750500889707
202	998.332561890098
203	1003.1905159864
204	1016.4420083904
205	1021.81062167723
206	1026.92802958515
207	1035.42988721812
208	1048.63116715595
209	1057.71080328115
210	1073.41468638263
211	1088.0315193327
212	1105.75698031716
213	1127.84357346331
214	1153.38779637974
215	1178.98063772247
216	1203.75640156047
217	1237.76495958621
218	1264.99702152278
219	1301.39241437125
220	1341.9940377933
221	1377.79671456703
222	1410.54146565645
223	1444.56520903821
224	1489.37534765673
225	1537.62662796243
226	1588.30561035935
227	1626.23461910514
228	1663.95196604321
229	1698.30950620847
230	1750.43656903515
231	1806.76725248709
232	1846.95698862089
233	1888.17134983847
234	1940.45173379475
235	1994.676945514
236	2038.51593273997
237	2084.3900401221
238	2139.42698698087
239	2195.00651814744
240	2233.71756020842
241	2283.44558955164
242	2342.69907271251
243	2391.86361384462
244	2444.35300935442
245	2505.12836575069
246	2549.89747808535
247	2608.46229714568
248	2663.7311065647
249	2722.25817044121
250	2778.99095930477
251	2827.6281389187
252	2883.73536873382
253	2944.12305172022
254	2990.64123716892
255	3034.02301111378
256	3071.06830871613
257	3092.22954805737
258	3118.62216046139
259	3144.37112183464
260	3171.95098891628
261	3205.5036024107
262	3222.24288622569
263	3242.82571699801
264	3262.75535918964
265	3274.25114676731
266	3289.1768766248
267	3305.67468449662
268	3328.31751790169
269	3346.82227386912
270	3359.2523237715
271	3372.57891970138
272	3388.45172706919
273	3402.09006417174
274	3414.28902758243
275	3429.13087405097
276	3435.09441515784
277	3440.64726728069
278	3445.6375492766
279	3449.0441767183
280	3457.15795650092
281	3464.07849389273
282	3483.53705967876
283	3492.89653973825
284	3509.24584420588
285	3518.50662839411
286	3524.21459294681
287	3535.46199338003
288	3541.4388793634
289	3552.73175352986
290	3561.45012567016
291	3565.84147517586
292	3574.71122587104
293	3582.52996080503
294	3596.02701517523
295	3610.17854224112
296	3622.32726256577
297	3636.45388324278
298	3642.36657490517
299	3654.23583840411
300	3664.92852184883
301	3671.8647819937
302	3677.66480103829
303	3686.44286587008
304	3692.0779506228
305	3699.29398714886
306	3702.65385447616
307	3714.92975222235
308	3718.54284495946
309	3724.84747227559
310	3736.84289947116
311	3737.64883500916
312	3744.03026795384
313	3746.94714867675
314	3749.47786604065
315	3752.74032534227
316	3757.2248151077
317	3760.90195180378
318	3770.52494595152
319	3775.53103276104
320	3782.2724295733
321	3786.28527355815
322	3790.73351861702
323	3794.3038570296
324	3795.82552778774
325	3798.54318085738
326	3799.36322949249
327	3804.02484246388
328	3808.26196890459
329	3812.42477215806
330	3815.9944802172
331	3823.07249152151
332	3825.48625284727
333	3829.52270254488
334	3834.50595723564
335	3841.80161820854
336	3846.19106580877
337	3850.10696736384
338	3850.19246895616
339	3852.8236798468
340	3855.53575829413
341	3859.34808121551
342	3865.72888053078
343	3870.58827550258
344	3870.69340567518
345	3869.70663453085
346	3869.43034330079
347	3863.68830320898
348	3864.6264725302
349	3859.73705651836
350	3858.1964768556
351	3857.46640173525
352	3858.70585400749
353	3860.83092843602
354	3861.13027398862
355	3861.25826634845
356	3859.65725411568
357	3856.50277164922
358	3856.00805174938
359	3854.31779791649
360	3853.14750356728
361	3855.08860639367
362	3854.88347773397
363	3852.51728435038
364	3848.99790999142
365	3846.32731188126
366	3848.51456861762
367	3843.46259489584
368	3841.45139505641
369	3836.79695479869
370	3828.88585058135
371	3826.89073117206
372	3824.03288424856
373	3821.85033590122
374	3816.44408518021
375	3809.11245798871
376	3800.67899875446
377	3793.97900491592
378	3789.97307820645
379	3782.70961269166
380	3776.10479851924
381	3775.25981827712
382	3776.27685770441
383	3769.00903583024
384	3768.06848633811
385	3765.63752522204
386	3763.51486189141
387	3759.10875176998
388	3756.30202803303
389	3750.31269984983
390	3748.55625072688
391	3742.93838063494
392	3738.03960441715
393	3734.49688150885
394	3726.93322257901
395	3720.88631702737
396	3714.51183080096
397	3707.62391019271
398	3697.76938564727
399	3688.74385262732
400	3680.97066855539
401	3672.83830251981
402	3664.53586644147
403	3654.05649545201
404	3650.04459754919
405	3641.9269630372
406	3630.96881071453
407	3624.49815914956
408	3604.66415656054
409	3589.51503101218
410	3571.7646338447
411	3558.34380132787
412	3540.89752764961
413	3528.49513427165
414	3515.40318127708
415	3502.80325566577
416	3497.27966112303
417	3486.21907722205
418	3477.38515530393
419	3470.37833408786
420	3466.93238477243
421	3456.4790327144
422	3442.45333009713
423	3430.50825959113
424	3419.09285435517
425	3412.75549075785
426	3405.41310320645
427	3399.73248201079
428	3393.88508049083
429	3389.86431297657
430	3385.47220390031
431	3378.18087459665
432	3369.88887252628
433	3362.45898348097
434	3357.56939583585
435	3352.46953482496
436	3345.21425622581
437	3338.15743838625
438	3334.78350069169
439	3326.28609640995
440	3322.50015828895
441	3316.04207081268
442	3308.14864844836
443	3302.03473296441
444	3293.91002489856
445	3287.97457995868
446	3280.68536093495
447	3274.99367649434
448	3269.25292618001
449	3260.89070559298
450	3255.80176711157
451	3249.31962952707
452	3242.75779436452
453	3234.19399091633
454	3223.4551674986
455	3215.60263504994
456	3203.12649571591
457	3192.59162921868
458	3176.03106375868
459	3163.08253192083
460	3153.5320319483
461	3142.94773537249
462	3136.04257837767
463	3133.57089941198
464	3122.39468332397
465	3107.51047252759
466	3094.19932801582
467	3082.24764506732
468	3065.10531197154
469	3058.26164395819
470	3042.0672431229
471	3023.71059075905
472	3011.85127460975
473	2988.35803860594
474	2963.87247768981
475	2935.52578783776
476	2919.02643711122
477	2903.46070636597
478	2891.39589420747
479	2875.25207117098
480	2862.45643944687
481	2845.88666873467
482	2837.33484762275
483	2827.22038750769
484	2823.0692841945
485	2821.39833630563
486	2819.71030785105
487	2819.62188437917
488	2819.45355487446
489	2818.01749833757
490	2815.23288395401
491	2814.60447350238
492	2814.60447350238
493	2814.60447350238
494	2814.60447350238
495	2814.60447350238
496	2814.60447350238
497	2814.60447350238
498	2814.60447350238
499	2814.60447350238
500	2813.40489605575
501	2809.65779937281
502	2804.64371588519
503	2800.98026187688
504	2799.72990534038
505	2797.26414838259
506	2793.67308022914
507	2791.02585662303
508	2787.41922080783
509	2772.38116199389
510	2771.22113051333
511	2766.25065105528
512	2760.78423967568
513	2758.20080182181
514	2755.34490209327
515	2753.89988641328
