North-China	0.166574380175998
North-China	0.127311467121885
North-China	0.115414993391257
North-China	0.160561865316237
North-China	0.126720956383216
North-China	0.138020558225931
North-China	0.11979132404615
North-China	0.131972492966035
North-China	0.0974227014701816
North-China	0.177253778220627
North-China	0.159074907725459
North-China	0.0762268937026163
North-China	0.158384914418042
North-China	0.137548762022897
North-China	0.0666534079155807
North-China	0.0867149007318392
North-China	0.122379221632396
North-China	0.144893021383836
North-China	0.163196809089689
North-China	0.106053819591624
Europe	0.0700548410367188
Europe	0.0740289671921991
Europe	0.0655510727329189
Europe	0.0714750363707864
Europe	0.0704540001969987
Europe	0.077459008245797
Europe	0.0856512257638349
Europe	0.0676688293701741
Europe	0.0735357058743904
Europe	0.0702497035182501
Europe	0.0717045669974645
Europe	0.0763263685252182
Europe	0.0700726577639387
Europe	0.0728255585137169
Europe	0.068995218889654
Europe	0.0709044998008362
Europe	0.0697217147387822
Europe	0.0657270949270437
Europe	0.0793090899541169
Europe	0.0692123787618216
IRAN	0.10109574104476
IRAN	0.0877986521667288
IRAN	0.0961463777587138
IRAN	0.0835306104829105
IRAN	0.0940991793421479
IRAN	0.10724331847274
IRAN	0.0930522981427115
IRAN	0.0876264624404895
IRAN	0.0952527696677045
IRAN	0.0902355005741274
IRAN	0.096237080515916
IRAN	0.0853171799429527
IRAN	0.0853606719958713
IRAN	0.0863157186746468
IRAN	0.0976509764370082
IRAN	0.101190162453327
IRAN	0.0933683835087189
IRAN	0.0952663508292108
IRAN	0.0855666529453821
IRAN	0.091876234228472
South-Asia	0.184996516334438
South-Asia	0.215067231904177
South-Asia	0.213016344535302
South-Asia	0.210431411068022
South-Asia	0.207755461309795
South-Asia	0.217234728825105
South-Asia	0.193325327359229
South-Asia	0.213883526845919
South-Asia	0.213783588634221
South-Asia	0.207713277742142
South-Asia	0.221358032835787
South-Asia	0.214450900612442
South-Asia	0.209710800852355
South-Asia	0.213890862815959
South-Asia	0.21280397139113
South-Asia	0.195800516519779
South-Asia	0.213386297091491
South-Asia	0.210837969604017
South-Asia	0.206900037497879
South-Asia	0.206885317395989
Tibet	0.0900102366778449
Tibet	0.0842184791006853
Tibet	0.095738010696668
Tibet	0.0923453076150555
Tibet	0.0860093417765737
Tibet	0.0930905848189
Tibet	0.0847909545389789
Tibet	0.0896506069199277
Tibet	0.0907555522801329
Tibet	0.0898841736437447
Tibet	0.0848412583575175
Tibet	0.0881920599642727
Tibet	0.0892526066840759
Tibet	0.0849746198766012
Tibet	0.102732204518591
Tibet	0.0923925297051698
Tibet	0.0968896872106654
Tibet	0.0939282322816575
Tibet	0.0886702951301096
Tibet	0.0909348018165898
Xinjiang	0.0732176514640889
Xinjiang	0.0722488752152627
Xinjiang	0.0700104115298652
Xinjiang	0.0662204270773321
Xinjiang	0.0722831344727507
Xinjiang	0.0787599294925007
Xinjiang	0.0728441897612794
Xinjiang	0.0695871788559046
Xinjiang	0.0718527927066672
Xinjiang	0.0696810737397809
Xinjiang	0.0678247044764207
Xinjiang	0.0759118913055972
Xinjiang	0.0685266089484853
Xinjiang	0.0722616789530745
Xinjiang	0.0713443101202082
Xinjiang	0.0739195047275786
Xinjiang	0.0686614476113279
Xinjiang	0.071165429857109
Xinjiang	0.0682965923063411
Xinjiang	0.0689359922487062
